indicator_id;strand_id;indicator_code;indicator_text
908201;908002;REL_IRE_IND_2_1;Ability to read the selected hadith
908202;908002;REL_IRE_IND_2_2;Ability to deduce the teachings from the selected hadith
908301;908003;REL_IRE_IND_3_1;Ability to identify and use the attributes of Allah in supplication
908302;908003;REL_IRE_IND_3_2;Ability to apply the virtues of the prophets in day-to-day life
908401;908004;REL_IRE_IND_4_1;Ability to perform swalah while adhering to all its rules
908501;908005;REL_IRE_IND_5_1;Ability to assess the significance of kindness to Allah's creatures and Islamic code of dressing and uphold positive use of media
908502;908005;REL_IRE_IND_5_2;Ability to describe the evils of begging
908601;908006;REL_IRE_IND_6_1;Ability to uphold obligations to family members
908701;908007;REL_IRE_IND_7_1;Ability to describe the events of Prophet's mission in Makkah
909101;909001;REL_HIN_IND_1_1;Ability to state water bodies that are considered sacred as mentioned in the Scriptures
909102;909001;REL_HIN_IND_1_2;Ability to identify the role of water in our daily lives
909103;909001;REL_HIN_IND_1_3;Ability to specify the names of plants that are considered sacred in each faith
909201;909002;REL_HIN_IND_2_1;Ability to identify the contributions of Enlightened Beings
909202;909002;REL_HIN_IND_2_2;Ability to implement teachings of Enlightened Beings
909301;909003;REL_HIN_IND_3_1;Ability to explain the lessons learnt from the Scriptures
909302;909003;REL_HIN_IND_3_2;Ability to apply the teachings of the Scriptures
909401;909004;REL_HIN_IND_4_1;Ability to recite prayers
909402;909004;REL_HIN_IND_4_2;Ability to identify prayers performed for different occasions
909501;909005;REL_HIN_IND_5_1;Ability to state the importance of integrity in their daily lives
909502;909005;REL_HIN_IND_5_2;Ability to identify elements of integrity among peers and in society
909503;909005;REL_HIN_IND_5_3;Ability to state all ideal practices of a passenger during boarding and alighting for safety
909601;909006;REL_HIN_IND_6_1;Ability to name the types of Pranayam
909602;909006;REL_HIN_IND_6_2;Ability to display simple body postures
909701;909007;REL_HIN_IND_7_1;Ability to identify Principles of Dharma according to Sanatan/Vedic
909801;909008;REL_HIN_IND_8_1;Ability to identify the rites and rituals during the celebration of different festivals
909802;909008;REL_HIN_IND_8_2;Ability to relate the days of the week with the corresponding planets
910101;910001;CRE_ARTS_IND_1_1;Ability to create and/or execute various Creative Arts tasks such as rhythmic patterns, drawings, paintings, Netball skills, montages, clay modelling, and simple melodies.
910201;910002;CRE_ARTS_IND_2_1;Ability to perform and/or display Creative Arts skills such as recorder melodies, photography techniques, athletic techniques, various songs, and aquatic or animal-based games.
910301;910003;CRE_ARTS_IND_3_1;Ability to display, critique, participate in, or analyse various Creative Arts items such as drawings, paintings, photographs, Kenyan folk arts, sports activities, and cultural expressions.
912101;912001;SOC_STUD_IND_1_1;Ability to use the four cardinal points to give direction of places.
912102;912001;SOC_STUD_IND_1_2;Ability to identify the main physical features in the county.
912103;912001;SOC_STUD_IND_1_3;Ability to explain how the four seasons influence human activities in the county.
912104;912001;SOC_STUD_IND_1_4;Ability to explain the importance of the main historic built environments in the county.
912201;912002;SOC_STUD_IND_2_1;Ability to explain the benefits of interdependence of people in the county.
912202;912002;SOC_STUD_IND_2_2;Ability to describe patterns of population distribution in the county.
912301;912003;SOC_STUD_IND_3_1;Ability to identify the six aspects of traditional culture in the county.
912302;912003;SOC_STUD_IND_3_2;Ability to describe aspects of traditional culture in the county.
912303;912003;SOC_STUD_IND_3_3;Ability to narrate the history of the school.
912401;912004;SOC_STUD_IND_4_1;Ability to explain the importance of economic activities carried out in the county.
912402;912004;SOC_STUD_IND_4_2;Ability to identify industries in the county.
912403;912004;SOC_STUD_IND_4_3;Ability to identify the projects that can be initiated at school.
912501;912005;SOC_STUD_IND_5_1;Ability to identify qualities of good citizenship in school.
912502;912005;SOC_STUD_IND_5_2;Ability to develop strategies of living in peace with others in school.
912503;912005;SOC_STUD_IND_5_3;Ability to explain effects of the seven forms of child abuse in the community.
912504;912005;SOC_STUD_IND_5_4;Ability to identify democratic processes in school.
912505;912005;SOC_STUD_IND_5_5;Ability to describe the functions of the Children’s Government in school.
912506;912005;SOC_STUD_IND_5_6;Ability to demonstrate qualities of good leadership in the community.
912507;912005;SOC_STUD_IND_5_7;Ability to explain the roles of a member of county assembly.
912508;912060;HOME_SCI_4_I111;Ability to demonstrate food preparation skills (1)
912509;912060;HOME_SCI_4_I112;Ability to demonstrate food preparation skills (2)
912510;912060;HOME_SCI_4_I121;Ability to demonstrate healthy eating skills (1)
912511;912060;HOME_SCI_4_I122;Ability to demonstrate healthy eating skills (2)
912512;912061;HOME_SCI_4_I211;Ability to demonstrate basic sewing skills (1)
912513;912061;HOME_SCI_4_I212;Ability to demonstrate basic sewing skills (2)
912514;912061;HOME_SCI_4_I221;Ability to demonstrate fabric care skills (1)
912515;912061;HOME_SCI_4_I222;Ability to demonstrate fabric care skills (2)
912516;912062;PHE_4_I111;Ability to demonstrate ball games skills (1)
912517;912062;PHE_4_I112;Ability to demonstrate ball games skills (2)
912518;912062;PHE_4_I121;Ability to demonstrate athletics skills (1)
912519;912062;PHE_4_I122;Ability to demonstrate athletics skills (2)
912520;912063;PHE_4_I211;Ability to demonstrate personal hygiene skills (1)
912521;912063;PHE_4_I212;Ability to demonstrate personal hygiene skills (2)
912522;912063;PHE_4_I221;Ability to demonstrate safety skills (1)
912523;912063;PHE_4_I222;Ability to demonstrate safety skills (2)
912524;912064;HOME_SCI_5_I111;Ability to demonstrate food preparation skills (1)
912525;912064;HOME_SCI_5_I112;Ability to demonstrate food preparation skills (2)
912526;912064;HOME_SCI_5_I121;Ability to demonstrate healthy eating skills (1)
912527;912064;HOME_SCI_5_I122;Ability to demonstrate healthy eating skills (2)
912528;912065;HOME_SCI_5_I211;Ability to demonstrate basic sewing skills (1)
912529;912065;HOME_SCI_5_I212;Ability to demonstrate basic sewing skills (2)
912530;912065;HOME_SCI_5_I221;Ability to demonstrate fabric care skills (1)
912531;912065;HOME_SCI_5_I222;Ability to demonstrate fabric care skills (2)
912532;912066;PHE_5_I111;Ability to demonstrate ball games skills (1)
912533;912066;PHE_5_I112;Ability to demonstrate ball games skills (2)
912534;912066;PHE_5_I121;Ability to demonstrate athletics skills (1)
912535;912066;PHE_5_I122;Ability to demonstrate athletics skills (2)
912536;912067;PHE_5_I211;Ability to demonstrate personal hygiene skills (1)
912537;912067;PHE_5_I212;Ability to demonstrate personal hygiene skills (2)
912538;912067;PHE_5_I221;Ability to demonstrate safety skills (1)
912539;912067;PHE_5_I222;Ability to demonstrate safety skills (2)
912540;912068;HOME_SCI_6_I111;Ability to demonstrate food preparation skills (1)
912541;912068;HOME_SCI_6_I112;Ability to demonstrate food preparation skills (2)
912542;912068;HOME_SCI_6_I121;Ability to demonstrate healthy eating skills (1)
912543;912068;HOME_SCI_6_I122;Ability to demonstrate healthy eating skills (2)
912544;912069;HOME_SCI_6_I211;Ability to demonstrate basic sewing skills (1)
912545;912069;HOME_SCI_6_I212;Ability to demonstrate basic sewing skills (2)
912546;912069;HOME_SCI_6_I221;Ability to demonstrate fabric care skills (1)
912547;912069;HOME_SCI_6_I222;Ability to demonstrate fabric care skills (2)
912548;912070;PHE_6_I111;Ability to demonstrate ball games skills (1)
912549;912070;PHE_6_I112;Ability to demonstrate ball games skills (2)
912550;912070;PHE_6_I121;Ability to demonstrate athletics skills (1)
912551;912070;PHE_6_I122;Ability to demonstrate athletics skills (2)
912552;912071;PHE_6_I211;Ability to demonstrate personal hygiene skills (1)
912553;912071;PHE_6_I212;Ability to demonstrate personal hygiene skills (2)
912554;912071;PHE_6_I221;Ability to demonstrate safety skills (1)
912555;912071;PHE_6_I222;Ability to demonstrate safety skills (2)
912556;912072;INT_SCI_7_I111;Ability to demonstrate experimental methods skills (1)
912557;912072;INT_SCI_7_I112;Ability to demonstrate experimental methods skills (2)
912558;912072;INT_SCI_7_I121;Ability to demonstrate data analysis skills (1)
912559;912072;INT_SCI_7_I122;Ability to demonstrate data analysis skills (2)
912560;912073;INT_SCI_7_I211;Ability to demonstrate properties of matter skills (1)
912561;912073;INT_SCI_7_I212;Ability to demonstrate properties of matter skills (2)
912562;912073;INT_SCI_7_I221;Ability to demonstrate energy transfer skills (1)
912563;912073;INT_SCI_7_I222;Ability to demonstrate energy transfer skills (2)
912564;912074;INT_SCI_7_I311;Ability to demonstrate living organisms skills (1)
912565;912074;INT_SCI_7_I312;Ability to demonstrate living organisms skills (2)
912566;912074;INT_SCI_7_I321;Ability to demonstrate ecosystems skills (1)
912567;912074;INT_SCI_7_I322;Ability to demonstrate ecosystems skills (2)
912568;912075;HEALTH_ED_7_I111;Ability to demonstrate hygiene and sanitation skills (1)
912569;912075;HEALTH_ED_7_I112;Ability to demonstrate hygiene and sanitation skills (2)
912570;912075;HEALTH_ED_7_I121;Ability to demonstrate nutrition skills (1)
912571;912075;HEALTH_ED_7_I122;Ability to demonstrate nutrition skills (2)
912572;912076;HEALTH_ED_7_I211;Ability to demonstrate disease prevention skills (1)
912573;912076;HEALTH_ED_7_I212;Ability to demonstrate disease prevention skills (2)
912574;912076;HEALTH_ED_7_I221;Ability to demonstrate first aid skills (1)
912575;912076;HEALTH_ED_7_I222;Ability to demonstrate first aid skills (2)
912576;912077;PRE_TECH_7_I111;Ability to demonstrate basic drawing skills (1)
912577;912077;PRE_TECH_7_I112;Ability to demonstrate basic drawing skills (2)
912578;912077;PRE_TECH_7_I121;Ability to demonstrate design concepts skills (1)
912579;912077;PRE_TECH_7_I122;Ability to demonstrate design concepts skills (2)
912580;912078;PRE_TECH_7_I211;Ability to demonstrate tools and materials skills (1)
912581;912078;PRE_TECH_7_I212;Ability to demonstrate tools and materials skills (2)
912582;912078;PRE_TECH_7_I221;Ability to demonstrate safety procedures skills (1)
912583;912078;PRE_TECH_7_I222;Ability to demonstrate safety procedures skills (2)
912584;912079;PRE_TECH_7_I311;Ability to demonstrate career awareness skills (1)
912585;912079;PRE_TECH_7_I312;Ability to demonstrate career awareness skills (2)
912586;912079;PRE_TECH_7_I321;Ability to demonstrate entrepreneurship skills (1)
912587;912079;PRE_TECH_7_I322;Ability to demonstrate entrepreneurship skills (2)
912588;912080;BUS_STUD_7_I111;Ability to demonstrate entrepreneurship skills (1)
912589;912080;BUS_STUD_7_I112;Ability to demonstrate entrepreneurship skills (2)
912590;912080;BUS_STUD_7_I121;Ability to demonstrate trade and commerce skills (1)
912591;912080;BUS_STUD_7_I122;Ability to demonstrate trade and commerce skills (2)
912592;912081;BUS_STUD_7_I211;Ability to demonstrate saving and investing skills (1)
912593;912081;BUS_STUD_7_I212;Ability to demonstrate saving and investing skills (2)
912594;912081;BUS_STUD_7_I221;Ability to demonstrate budgeting skills (1)
912595;912081;BUS_STUD_7_I222;Ability to demonstrate budgeting skills (2)
912596;912082;LIFE_SKILLS_7_I111;Ability to demonstrate personal identity skills (1)
912597;912082;LIFE_SKILLS_7_I112;Ability to demonstrate personal identity skills (2)
912598;912082;LIFE_SKILLS_7_I121;Ability to demonstrate goal setting skills (1)
912599;912082;LIFE_SKILLS_7_I122;Ability to demonstrate goal setting skills (2)
912600;912083;LIFE_SKILLS_7_I211;Ability to demonstrate communication skills (1)
912601;912083;LIFE_SKILLS_7_I212;Ability to demonstrate communication skills (2)
912602;912083;LIFE_SKILLS_7_I221;Ability to demonstrate conflict resolution skills (1)
912603;912083;LIFE_SKILLS_7_I222;Ability to demonstrate conflict resolution skills (2)
912604;912084;SPORTS_PE_7_I111;Ability to demonstrate ball games skills (1)
912605;912084;SPORTS_PE_7_I112;Ability to demonstrate ball games skills (2)
912606;912084;SPORTS_PE_7_I121;Ability to demonstrate athletics skills (1)
912607;912084;SPORTS_PE_7_I122;Ability to demonstrate athletics skills (2)
912608;912085;SPORTS_PE_7_I211;Ability to demonstrate gymnastics skills (1)
912609;912085;SPORTS_PE_7_I212;Ability to demonstrate gymnastics skills (2)
912610;912085;SPORTS_PE_7_I221;Ability to demonstrate swimming skills (1)
912611;912085;SPORTS_PE_7_I222;Ability to demonstrate swimming skills (2)
912612;912086;INT_SCI_8_I111;Ability to demonstrate experimental methods skills (1)
912613;912086;INT_SCI_8_I112;Ability to demonstrate experimental methods skills (2)
912614;912086;INT_SCI_8_I121;Ability to demonstrate data analysis skills (1)
912615;912086;INT_SCI_8_I122;Ability to demonstrate data analysis skills (2)
912616;912087;INT_SCI_8_I211;Ability to demonstrate properties of matter skills (1)
912617;912087;INT_SCI_8_I212;Ability to demonstrate properties of matter skills (2)
912618;912087;INT_SCI_8_I221;Ability to demonstrate energy transfer skills (1)
912619;912087;INT_SCI_8_I222;Ability to demonstrate energy transfer skills (2)
912620;912088;INT_SCI_8_I311;Ability to demonstrate living organisms skills (1)
912621;912088;INT_SCI_8_I312;Ability to demonstrate living organisms skills (2)
912622;912088;INT_SCI_8_I321;Ability to demonstrate ecosystems skills (1)
912623;912088;INT_SCI_8_I322;Ability to demonstrate ecosystems skills (2)
912624;912089;HEALTH_ED_8_I111;Ability to demonstrate hygiene and sanitation skills (1)
912625;912089;HEALTH_ED_8_I112;Ability to demonstrate hygiene and sanitation skills (2)
912626;912089;HEALTH_ED_8_I121;Ability to demonstrate nutrition skills (1)
912627;912089;HEALTH_ED_8_I122;Ability to demonstrate nutrition skills (2)
912628;912090;HEALTH_ED_8_I211;Ability to demonstrate disease prevention skills (1)
912629;912090;HEALTH_ED_8_I212;Ability to demonstrate disease prevention skills (2)
912630;912090;HEALTH_ED_8_I221;Ability to demonstrate first aid skills (1)
912631;912090;HEALTH_ED_8_I222;Ability to demonstrate first aid skills (2)
912632;912091;PRE_TECH_8_I111;Ability to demonstrate basic drawing skills (1)
912633;912091;PRE_TECH_8_I112;Ability to demonstrate basic drawing skills (2)
912634;912091;PRE_TECH_8_I121;Ability to demonstrate design concepts skills (1)
912635;912091;PRE_TECH_8_I122;Ability to demonstrate design concepts skills (2)
912636;912092;PRE_TECH_8_I211;Ability to demonstrate tools and materials skills (1)
912637;912092;PRE_TECH_8_I212;Ability to demonstrate tools and materials skills (2)
912638;912092;PRE_TECH_8_I221;Ability to demonstrate safety procedures skills (1)
912639;912092;PRE_TECH_8_I222;Ability to demonstrate safety procedures skills (2)
912640;912093;PRE_TECH_8_I311;Ability to demonstrate career awareness skills (1)
912641;912093;PRE_TECH_8_I312;Ability to demonstrate career awareness skills (2)
912642;912093;PRE_TECH_8_I321;Ability to demonstrate entrepreneurship skills (1)
912643;912093;PRE_TECH_8_I322;Ability to demonstrate entrepreneurship skills (2)
912644;912094;BUS_STUD_8_I111;Ability to demonstrate entrepreneurship skills (1)
912645;912094;BUS_STUD_8_I112;Ability to demonstrate entrepreneurship skills (2)
912646;912094;BUS_STUD_8_I121;Ability to demonstrate trade and commerce skills (1)
912647;912094;BUS_STUD_8_I122;Ability to demonstrate trade and commerce skills (2)
912648;912095;BUS_STUD_8_I211;Ability to demonstrate saving and investing skills (1)
912649;912095;BUS_STUD_8_I212;Ability to demonstrate saving and investing skills (2)
912650;912095;BUS_STUD_8_I221;Ability to demonstrate budgeting skills (1)
912651;912095;BUS_STUD_8_I222;Ability to demonstrate budgeting skills (2)
912652;912096;LIFE_SKILLS_8_I111;Ability to demonstrate personal identity skills (1)
912653;912096;LIFE_SKILLS_8_I112;Ability to demonstrate personal identity skills (2)
912654;912096;LIFE_SKILLS_8_I121;Ability to demonstrate goal setting skills (1)
912655;912096;LIFE_SKILLS_8_I122;Ability to demonstrate goal setting skills (2)
912656;912097;LIFE_SKILLS_8_I211;Ability to demonstrate communication skills (1)
912657;912097;LIFE_SKILLS_8_I212;Ability to demonstrate communication skills (2)
912658;912097;LIFE_SKILLS_8_I221;Ability to demonstrate conflict resolution skills (1)
912659;912097;LIFE_SKILLS_8_I222;Ability to demonstrate conflict resolution skills (2)
912660;912098;SPORTS_PE_8_I111;Ability to demonstrate ball games skills (1)
912661;912098;SPORTS_PE_8_I112;Ability to demonstrate ball games skills (2)
912662;912098;SPORTS_PE_8_I121;Ability to demonstrate athletics skills (1)
912663;912098;SPORTS_PE_8_I122;Ability to demonstrate athletics skills (2)
912664;912099;SPORTS_PE_8_I211;Ability to demonstrate gymnastics skills (1)
912665;912099;SPORTS_PE_8_I212;Ability to demonstrate gymnastics skills (2)
912666;912099;SPORTS_PE_8_I221;Ability to demonstrate swimming skills (1)
912667;912099;SPORTS_PE_8_I222;Ability to demonstrate swimming skills (2)
912668;912100;INT_SCI_9_I111;Ability to demonstrate experimental methods skills (1)
912669;912100;INT_SCI_9_I112;Ability to demonstrate experimental methods skills (2)
912670;912100;INT_SCI_9_I121;Ability to demonstrate data analysis skills (1)
912671;912100;INT_SCI_9_I122;Ability to demonstrate data analysis skills (2)
912672;912101;INT_SCI_9_I211;Ability to demonstrate properties of matter skills (1)
912673;912101;INT_SCI_9_I212;Ability to demonstrate properties of matter skills (2)
912674;912101;INT_SCI_9_I221;Ability to demonstrate energy transfer skills (1)
912675;912101;INT_SCI_9_I222;Ability to demonstrate energy transfer skills (2)
912676;912102;INT_SCI_9_I311;Ability to demonstrate living organisms skills (1)
912677;912102;INT_SCI_9_I312;Ability to demonstrate living organisms skills (2)
912678;912102;INT_SCI_9_I321;Ability to demonstrate ecosystems skills (1)
912679;912102;INT_SCI_9_I322;Ability to demonstrate ecosystems skills (2)
912680;912103;HEALTH_ED_9_I111;Ability to demonstrate hygiene and sanitation skills (1)
912681;912103;HEALTH_ED_9_I112;Ability to demonstrate hygiene and sanitation skills (2)
912682;912103;HEALTH_ED_9_I121;Ability to demonstrate nutrition skills (1)
912683;912103;HEALTH_ED_9_I122;Ability to demonstrate nutrition skills (2)
912684;912104;HEALTH_ED_9_I211;Ability to demonstrate disease prevention skills (1)
912685;912104;HEALTH_ED_9_I212;Ability to demonstrate disease prevention skills (2)
912686;912104;HEALTH_ED_9_I221;Ability to demonstrate first aid skills (1)
912687;912104;HEALTH_ED_9_I222;Ability to demonstrate first aid skills (2)
912688;912105;PRE_TECH_9_I111;Ability to demonstrate basic drawing skills (1)
912689;912105;PRE_TECH_9_I112;Ability to demonstrate basic drawing skills (2)
912690;912105;PRE_TECH_9_I121;Ability to demonstrate design concepts skills (1)
912691;912105;PRE_TECH_9_I122;Ability to demonstrate design concepts skills (2)
912692;912106;PRE_TECH_9_I211;Ability to demonstrate tools and materials skills (1)
912693;912106;PRE_TECH_9_I212;Ability to demonstrate tools and materials skills (2)
912694;912106;PRE_TECH_9_I221;Ability to demonstrate safety procedures skills (1)
912695;912106;PRE_TECH_9_I222;Ability to demonstrate safety procedures skills (2)
912696;912107;PRE_TECH_9_I311;Ability to demonstrate career awareness skills (1)
912697;912107;PRE_TECH_9_I312;Ability to demonstrate career awareness skills (2)
912698;912107;PRE_TECH_9_I321;Ability to demonstrate entrepreneurship skills (1)
912699;912107;PRE_TECH_9_I322;Ability to demonstrate entrepreneurship skills (2)
912700;912108;BUS_STUD_9_I111;Ability to demonstrate entrepreneurship skills (1)
912701;912108;BUS_STUD_9_I112;Ability to demonstrate entrepreneurship skills (2)
912702;912108;BUS_STUD_9_I121;Ability to demonstrate trade and commerce skills (1)
912703;912108;BUS_STUD_9_I122;Ability to demonstrate trade and commerce skills (2)
912704;912109;BUS_STUD_9_I211;Ability to demonstrate saving and investing skills (1)
912705;912109;BUS_STUD_9_I212;Ability to demonstrate saving and investing skills (2)
912706;912109;BUS_STUD_9_I221;Ability to demonstrate budgeting skills (1)
912707;912109;BUS_STUD_9_I222;Ability to demonstrate budgeting skills (2)
912708;912110;LIFE_SKILLS_9_I111;Ability to demonstrate personal identity skills (1)
912709;912110;LIFE_SKILLS_9_I112;Ability to demonstrate personal identity skills (2)
912710;912110;LIFE_SKILLS_9_I121;Ability to demonstrate goal setting skills (1)
912711;912110;LIFE_SKILLS_9_I122;Ability to demonstrate goal setting skills (2)
912712;912111;LIFE_SKILLS_9_I211;Ability to demonstrate communication skills (1)
912713;912111;LIFE_SKILLS_9_I212;Ability to demonstrate communication skills (2)
912714;912111;LIFE_SKILLS_9_I221;Ability to demonstrate conflict resolution skills (1)
912715;912111;LIFE_SKILLS_9_I222;Ability to demonstrate conflict resolution skills (2)
912716;912112;SPORTS_PE_9_I111;Ability to demonstrate ball games skills (1)
912717;912112;SPORTS_PE_9_I112;Ability to demonstrate ball games skills (2)
912718;912112;SPORTS_PE_9_I121;Ability to demonstrate athletics skills (1)
912719;912112;SPORTS_PE_9_I122;Ability to demonstrate athletics skills (2)
912720;912113;SPORTS_PE_9_I211;Ability to demonstrate gymnastics skills (1)
912721;912113;SPORTS_PE_9_I212;Ability to demonstrate gymnastics skills (2)
912722;912113;SPORTS_PE_9_I221;Ability to demonstrate swimming skills (1)
912723;912113;SPORTS_PE_9_I222;Ability to demonstrate swimming skills (2)
